# SECURE EVENT LOG SAMPLE
# Format: TIMESTAMP | DEVICE | ZONE | EVENT | USER | CARD | STATUS | REASON | RETRY | CRC
# Synthetic data for testing compression/encryption pipeline

2026-04-01 08:00:03 | CTRL-01 | LOBBY       | ACCESS_DENIED  | U1015  | CARD500015 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=347A
2026-04-01 08:12:11 | GATE-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6864
2026-04-01 08:12:13 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1030  | CARD500030 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=6A28
2026-04-01 08:12:15 | GATE-01 | OFFICE_3F   | ACCESS_REQUEST | U1024  | CARD500024 | OK      | PIN_OK           | RETRY=0 | CRC=EB59
2026-04-01 08:12:17 | GATE-01 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=875A
2026-04-01 08:12:19 | GATE-02 | SERVER_ROOM | TAMPER_ALERT   | SYSTEM | NA         | SUCCESS | NETWORK_LOST     | RETRY=0 | CRC=7321
2026-04-01 08:12:20 | DOOR-B1 | LAB_A       | ACCESS_GRANTED | U1044  | CARD500044 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=F5A8
2026-04-01 08:12:21 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1018  | CARD500018 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=CA00
2026-04-01 08:12:26 | GATE-01 | PARKING     | ACCESS_DENIED  | U1018  | CARD500018 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=2876
2026-04-01 08:12:27 | GATE-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=6D8F
2026-04-01 08:12:28 | DOOR-B1 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=8B11
2026-04-01 08:12:29 | CTRL-01 | WAREHOUSE   | ACCESS_DENIED  | U1015  | CARD500015 | DENIED  | USER_UNAUTHORIZED | RETRY=0 | CRC=738B
2026-04-01 08:12:32 | CTRL-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A91C
2026-04-01 08:12:35 | GATE-02 | LOBBY       | ACCESS_GRANTED | U1008  | CARD500008 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=D056
2026-04-01 08:12:38 | GATE-02 | LAB_B       | ACCESS_GRANTED | U1048  | CARD500048 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=9221
2026-04-01 08:12:41 | CTRL-01 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=76E5
2026-04-01 08:12:43 | DOOR-A2 | OFFICE_3F   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=D5F5
2026-04-01 08:12:48 | CTRL-02 | LOBBY       | TAMPER_CLEAR   | SYSTEM | NA         | ALERT   | DOOR_HELD        | RETRY=0 | CRC=9435
2026-04-01 08:12:49 | CTRL-01 | LAB_A       | ACCESS_REQUEST | U1006  | CARD500006 | OK      | PIN_OK           | RETRY=0 | CRC=E8A0
2026-04-01 08:12:52 | DOOR-A1 | WAREHOUSE   | ACCESS_REQUEST | U1008  | CARD500008 | OK      | PIN_OK           | RETRY=0 | CRC=62B8
2026-04-01 08:12:57 | CTRL-01 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=EAF6
2026-04-01 08:13:00 | GATE-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=AC99
2026-04-01 08:13:05 | GATE-01 | WAREHOUSE   | ACCESS_GRANTED | U1012  | CARD500012 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=DAFB
2026-04-01 08:13:07 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1006  | CARD500006 | OK      | CARD_OK          | RETRY=0 | CRC=F474
2026-04-01 08:13:08 | CTRL-02 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E4BA
2026-04-01 08:13:13 | GATE-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=05DA
2026-04-01 08:13:14 | DOOR-A2 | LAB_A       | ACCESS_GRANTED | U1003  | CARD500003 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=9D15
2026-04-01 08:13:15 | GATE-02 | OFFICE_3F   | ACCESS_REQUEST | U1057  | CARD500057 | OK      | PIN_OK           | RETRY=0 | CRC=970F
2026-04-01 08:13:16 | DOOR-A1 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F4D4
2026-04-01 08:13:17 | GATE-02 | OFFICE_3F   | TAMPER_ALERT   | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=6FD3
2026-04-01 08:13:22 | CTRL-02 | OFFICE_3F   | ACCESS_DENIED  | U1055  | CARD500055 | DENIED  | USER_UNAUTHORIZED | RETRY=2 | CRC=B93B
2026-04-01 08:13:23 | DOOR-A1 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6781
2026-04-01 08:13:25 | DOOR-A1 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E238
2026-04-01 08:13:26 | DOOR-A2 | SERVER_ROOM | ACCESS_GRANTED | U1031  | CARD500031 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=1C7C
2026-04-01 08:13:28 | CTRL-02 | WAREHOUSE   | ACCESS_REQUEST | U1036  | CARD500036 | OK      | CARD_OK          | RETRY=1 | CRC=9DC8
2026-04-01 08:13:31 | CTRL-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6F90
2026-04-01 08:13:33 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1044  | CARD500044 | OK      | CARD_OK          | RETRY=0 | CRC=2356
2026-04-01 08:13:35 | CTRL-01 | LAB_A       | ACCESS_REQUEST | U1049  | CARD500049 | OK      | CARD_OK          | RETRY=1 | CRC=BFB9
2026-04-01 08:13:37 | GATE-02 | PARKING     | AUTH_FAIL      | U1024  | CARD500024 | DENIED  | MULTI_SWIPE      | RETRY=2 | CRC=4417
2026-04-01 08:13:40 | DOOR-B1 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C93E
2026-04-01 08:13:42 | CTRL-02 | OFFICE_3F   | ALARM_ON       | SYSTEM | NA         | NORMAL  | NETWORK_LOST     | RETRY=0 | CRC=ED0E
2026-04-01 08:13:45 | DOOR-A2 | WAREHOUSE   | ACCESS_REQUEST | U1024  | CARD500024 | OK      | CARD_OK          | RETRY=0 | CRC=EBD7
2026-04-01 08:13:46 | CTRL-02 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=39C6
2026-04-01 08:13:47 | DOOR-B1 | OFFICE_3F   | ACCESS_REQUEST | U1049  | CARD500049 | OK      | CARD_OK          | RETRY=0 | CRC=6983
2026-04-01 08:13:48 | CTRL-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=18EC
2026-04-01 08:13:49 | DOOR-A2 | LOBBY       | ACCESS_REQUEST | U1014  | CARD500014 | OK      | CARD_OK          | RETRY=0 | CRC=47BF
2026-04-01 08:13:51 | GATE-01 | SERVER_ROOM | ACCESS_DENIED  | U1046  | CARD500046 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=A42E
2026-04-01 08:13:52 | GATE-01 | SERVER_ROOM | MOTION_DETECTED | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=99DB
2026-04-01 08:13:53 | CTRL-01 | WAREHOUSE   | AUTH_SUCCESS   | U1040  | CARD500040 | SUCCESS | MULTI_SWIPE      | RETRY=1 | CRC=1801
2026-04-01 08:13:54 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1033  | CARD500033 | OK      | PIN_OK           | RETRY=1 | CRC=D107
2026-04-01 08:13:55 | GATE-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F271
2026-04-01 08:13:56 | DOOR-B1 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=49E8
2026-04-01 08:14:01 | GATE-02 | LOBBY       | ACCESS_REQUEST | U1026  | CARD500026 | OK      | CARD_OK          | RETRY=1 | CRC=7C57
2026-04-01 08:14:02 | CTRL-02 | LAB_A       | ACCESS_GRANTED | U1059  | CARD500059 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=2F57
2026-04-01 08:14:04 | DOOR-A2 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8973
2026-04-01 08:14:06 | DOOR-A2 | WAREHOUSE   | ACCESS_GRANTED | U1055  | CARD500055 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=6F1C
2026-04-01 08:14:08 | CTRL-02 | PARKING     | AUTH_FAIL      | U1058  | CARD500058 | DENIED  | PIN_OK           | RETRY=0 | CRC=3C10
2026-04-01 08:14:11 | DOOR-B1 | LAB_B       | AUTH_SUCCESS   | U1025  | CARD500025 | GRANTED | MULTI_SWIPE      | RETRY=1 | CRC=90ED
2026-04-01 08:14:13 | GATE-02 | WAREHOUSE   | ACCESS_GRANTED | U1019  | CARD500019 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=FE9B
2026-04-01 08:14:15 | CTRL-01 | PARKING     | TAMPER_CLEAR   | SYSTEM | NA         | ALERT   | DOOR_HELD        | RETRY=0 | CRC=BDCD
2026-04-01 08:14:16 | GATE-02 | LOBBY       | ACCESS_REQUEST | U1014  | CARD500014 | OK      | CARD_OK          | RETRY=0 | CRC=8584
2026-04-01 08:14:18 | DOOR-A1 | WAREHOUSE   | ACCESS_GRANTED | U1018  | CARD500018 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=A8E4
2026-04-01 08:14:19 | GATE-02 | WAREHOUSE   | ACCESS_DENIED  | U1031  | CARD500031 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=83C0
2026-04-01 08:14:24 | DOOR-B1 | LAB_B       | TAMPER_CLEAR   | SYSTEM | NA         | ALERT   | DOOR_HELD        | RETRY=0 | CRC=B450
2026-04-01 08:14:25 | CTRL-02 | OFFICE_3F   | ACCESS_REQUEST | U1011  | CARD500011 | OK      | CARD_OK          | RETRY=0 | CRC=260E
2026-04-01 08:14:30 | DOOR-A2 | LOBBY       | ACCESS_DENIED  | U1026  | CARD500026 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=22CC
2026-04-01 08:14:33 | CTRL-02 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=BF14
2026-04-01 08:14:34 | DOOR-A1 | OFFICE_3F   | ACCESS_GRANTED | U1039  | CARD500039 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=080D
2026-04-01 08:14:35 | DOOR-A1 | WAREHOUSE   | ACCESS_REQUEST | U1001  | CARD500001 | OK      | PIN_OK           | RETRY=0 | CRC=08C6
2026-04-01 08:14:37 | DOOR-B1 | OFFICE_3F   | ACCESS_GRANTED | U1051  | CARD500051 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=3150
2026-04-01 08:14:39 | CTRL-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=813C
2026-04-01 08:14:44 | GATE-01 | LAB_A       | ACCESS_DENIED  | U1005  | CARD500005 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=EB01
2026-04-01 08:14:46 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=2946
2026-04-01 08:14:49 | DOOR-B1 | OFFICE_3F   | ACCESS_DENIED  | U1005  | CARD500005 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=C11C
2026-04-01 08:14:51 | GATE-02 | LOBBY       | ACCESS_GRANTED | U1044  | CARD500044 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=FFED
2026-04-01 08:14:56 | GATE-02 | OFFICE_3F   | ACCESS_DENIED  | U1036  | CARD500036 | DENIED  | USER_UNAUTHORIZED | RETRY=0 | CRC=75A3
2026-04-01 08:14:57 | DOOR-B1 | OFFICE_3F   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=17D6
2026-04-01 08:14:58 | DOOR-A2 | LAB_A       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=A104
2026-04-01 08:14:59 | CTRL-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CBED
2026-04-01 08:15:00 | GATE-01 | SERVER_ROOM | ACCESS_REQUEST | U1036  | CARD500036 | OK      | PIN_OK           | RETRY=0 | CRC=C487
2026-04-01 08:15:05 | DOOR-A2 | SERVER_ROOM | ACCESS_DENIED  | U1044  | CARD500044 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=B114
2026-04-01 08:15:06 | CTRL-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=AE62
2026-04-01 08:15:08 | DOOR-B1 | WAREHOUSE   | TAMPER_CLEAR   | SYSTEM | NA         | ALERT   | FORCED_ENTRY     | RETRY=0 | CRC=8BF1
2026-04-01 08:15:13 | GATE-02 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=C037
2026-04-01 08:15:15 | CTRL-02 | OFFICE_3F   | ACCESS_GRANTED | U1024  | CARD500024 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=7E2E
2026-04-01 08:15:18 | CTRL-01 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=4EFD
2026-04-01 08:15:21 | GATE-02 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=02A8
2026-04-01 08:15:22 | GATE-02 | LAB_A       | ACCESS_DENIED  | U1006  | CARD500006 | DENIED  | USER_UNAUTHORIZED | RETRY=0 | CRC=5FF1
2026-04-01 08:15:24 | GATE-02 | WAREHOUSE   | ACCESS_REQUEST | U1026  | CARD500026 | OK      | CARD_OK          | RETRY=0 | CRC=2DE2
2026-04-01 08:15:25 | DOOR-A1 | LOBBY       | ACCESS_GRANTED | U1050  | CARD500050 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=0651
2026-04-01 08:15:26 | GATE-02 | LAB_B       | ACCESS_DENIED  | U1046  | CARD500046 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=56D3
2026-04-01 08:15:29 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9A2D
2026-04-01 08:15:30 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=DE8D
2026-04-01 08:15:31 | GATE-02 | LAB_A       | ACCESS_REQUEST | U1004  | CARD500004 | OK      | PIN_OK           | RETRY=0 | CRC=7E41
2026-04-01 08:15:34 | DOOR-A2 | LAB_B       | ACCESS_GRANTED | U1012  | CARD500012 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=455E
2026-04-01 08:15:35 | CTRL-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=C280
2026-04-01 08:15:40 | DOOR-B1 | LAB_A       | ACCESS_REQUEST | U1027  | CARD500027 | OK      | CARD_OK          | RETRY=0 | CRC=A42E
2026-04-01 08:15:42 | DOOR-A2 | SERVER_ROOM | ACCESS_REQUEST | U1011  | CARD500011 | OK      | PIN_OK           | RETRY=0 | CRC=9538
2026-04-01 08:15:45 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1036  | CARD500036 | OK      | CARD_OK          | RETRY=0 | CRC=C08A
2026-04-01 08:15:46 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1007  | CARD500007 | OK      | CARD_OK          | RETRY=0 | CRC=0DC7
2026-04-01 08:15:49 | GATE-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=2368
2026-04-01 08:15:54 | DOOR-B1 | PARKING     | ACCESS_DENIED  | U1043  | CARD500043 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=9B0C
2026-04-01 08:15:55 | GATE-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=D8A4
2026-04-01 08:16:00 | GATE-02 | LOBBY       | ACCESS_REQUEST | U1038  | CARD500038 | OK      | PIN_OK           | RETRY=1 | CRC=D62B
2026-04-01 08:16:02 | CTRL-01 | PARKING     | MOTION_DETECTED | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=37FF
2026-04-01 08:16:07 | CTRL-02 | OFFICE_3F   | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=A9C7
2026-04-01 08:16:12 | GATE-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8479
2026-04-01 08:16:13 | DOOR-A1 | OFFICE_3F   | ACCESS_REQUEST | U1037  | CARD500037 | OK      | CARD_OK          | RETRY=1 | CRC=BF8C
2026-04-01 08:16:15 | GATE-02 | PARKING     | ACCESS_GRANTED | U1044  | CARD500044 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=0C93
2026-04-01 08:16:17 | CTRL-01 | LAB_A       | ACCESS_REQUEST | U1005  | CARD500005 | OK      | CARD_OK          | RETRY=0 | CRC=B258
2026-04-01 08:16:18 | GATE-01 | LAB_B       | ACCESS_DENIED  | U1033  | CARD500033 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=F3CB
2026-04-01 08:16:19 | GATE-02 | OFFICE_3F   | ACCESS_GRANTED | U1020  | CARD500020 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=16E0
2026-04-01 08:16:24 | DOOR-A2 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=AFA7
2026-04-01 08:16:27 | CTRL-01 | OFFICE_3F   | ACCESS_DENIED  | U1059  | CARD500059 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=5951
2026-04-01 08:16:29 | CTRL-02 | LAB_A       | ACCESS_REQUEST | U1029  | CARD500029 | OK      | CARD_OK          | RETRY=1 | CRC=5E70
2026-04-01 08:16:30 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1001  | CARD500001 | OK      | CARD_OK          | RETRY=1 | CRC=DBEE
2026-04-01 08:16:32 | CTRL-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=2008
2026-04-01 08:16:34 | CTRL-01 | PARKING     | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=A6E7
2026-04-01 08:16:35 | GATE-02 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=A076
2026-04-01 08:16:37 | GATE-02 | WAREHOUSE   | ACCESS_REQUEST | U1007  | CARD500007 | OK      | PIN_OK           | RETRY=0 | CRC=EA6C
2026-04-01 08:16:39 | CTRL-02 | PARKING     | ACCESS_GRANTED | U1051  | CARD500051 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=4494
2026-04-01 08:16:40 | CTRL-01 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=BF21
2026-04-01 08:16:43 | CTRL-02 | WAREHOUSE   | ACCESS_REQUEST | U1038  | CARD500038 | OK      | CARD_OK          | RETRY=1 | CRC=D898
2026-04-01 08:16:44 | GATE-02 | OFFICE_3F   | ACCESS_REQUEST | U1058  | CARD500058 | OK      | CARD_OK          | RETRY=0 | CRC=FAB2
2026-04-01 08:16:45 | CTRL-02 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=1B72
2026-04-01 08:16:50 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1012  | CARD500012 | OK      | PIN_OK           | RETRY=1 | CRC=D17A
2026-04-01 08:16:53 | GATE-02 | LAB_B       | ACCESS_GRANTED | U1028  | CARD500028 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=2A53
2026-04-01 08:16:55 | CTRL-01 | PARKING     | ACCESS_DENIED  | U1018  | CARD500018 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=731E
2026-04-01 08:16:57 | GATE-01 | SERVER_ROOM | ACCESS_DENIED  | U1036  | CARD500036 | DENIED  | PIN_INVALID      | RETRY=2 | CRC=39F6
2026-04-01 08:16:59 | CTRL-01 | LAB_A       | ACCESS_DENIED  | U1052  | CARD500052 | DENIED  | CARD_EXPIRED     | RETRY=0 | CRC=E1FA
2026-04-01 08:17:01 | CTRL-02 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7EBC
2026-04-01 08:17:02 | DOOR-B1 | LOBBY       | ACCESS_REQUEST | U1022  | CARD500022 | OK      | CARD_OK          | RETRY=1 | CRC=3C1A
2026-04-01 08:17:07 | DOOR-B1 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=B385
2026-04-01 08:17:12 | DOOR-A2 | WAREHOUSE   | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=69F4
2026-04-01 08:17:17 | CTRL-01 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=5635
2026-04-01 08:17:18 | DOOR-A2 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=30C1
2026-04-01 08:17:19 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1003  | CARD500003 | OK      | PIN_OK           | RETRY=0 | CRC=43F0
2026-04-01 08:17:20 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C910
2026-04-01 08:17:22 | CTRL-02 | WAREHOUSE   | ACCESS_GRANTED | U1040  | CARD500040 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=E76B
2026-04-01 08:17:23 | DOOR-A2 | PARKING     | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=8E73
2026-04-01 08:17:26 | GATE-01 | LAB_B       | TAMPER_ALERT   | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=2FB0
2026-04-01 08:17:29 | GATE-02 | OFFICE_3F   | ACCESS_GRANTED | U1022  | CARD500022 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=6F87
2026-04-01 08:17:31 | DOOR-B1 | SERVER_ROOM | ACCESS_REQUEST | U1020  | CARD500020 | OK      | PIN_OK           | RETRY=0 | CRC=42DD
2026-04-01 08:17:33 | DOOR-B1 | LAB_B       | ACCESS_DENIED  | U1057  | CARD500057 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=1785
2026-04-01 08:17:34 | DOOR-A2 | PARKING     | ACCESS_DENIED  | U1001  | CARD500001 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=E1F0
2026-04-01 08:17:36 | CTRL-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=438A
2026-04-01 08:17:39 | GATE-01 | SERVER_ROOM | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=B88A
2026-04-01 08:17:40 | CTRL-01 | LAB_A       | ACCESS_GRANTED | U1041  | CARD500041 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=CAED
2026-04-01 08:17:43 | GATE-01 | OFFICE_3F   | ACCESS_GRANTED | U1014  | CARD500014 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=30BB
2026-04-01 08:17:44 | CTRL-02 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=73CF
2026-04-01 08:17:46 | DOOR-A2 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=AFE8
2026-04-01 08:17:51 | CTRL-01 | PARKING     | ACCESS_REQUEST | U1008  | CARD500008 | OK      | PIN_OK           | RETRY=0 | CRC=7538
2026-04-01 08:17:53 | CTRL-01 | OFFICE_3F   | ACCESS_DENIED  | U1006  | CARD500006 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=9937
2026-04-01 08:17:54 | GATE-02 | PARKING     | ACCESS_DENIED  | U1055  | CARD500055 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=2306
2026-04-01 08:17:56 | DOOR-A1 | LOBBY       | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=6D15
2026-04-01 08:17:59 | DOOR-A2 | SERVER_ROOM | AUTH_FAIL      | U1055  | CARD500055 | FAILED  | PIN_OK           | RETRY=0 | CRC=47AF
2026-04-01 08:18:04 | CTRL-01 | WAREHOUSE   | ACCESS_GRANTED | U1022  | CARD500022 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=4797
2026-04-01 08:18:05 | GATE-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=91E1
2026-04-01 08:18:10 | DOOR-A2 | LOBBY       | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=6096
2026-04-01 08:18:13 | GATE-02 | LAB_A       | ACCESS_GRANTED | U1050  | CARD500050 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=C592
2026-04-01 08:18:14 | CTRL-02 | LAB_B       | ACCESS_GRANTED | U1004  | CARD500004 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=A208
2026-04-01 08:18:15 | GATE-02 | PARKING     | ACCESS_DENIED  | U1026  | CARD500026 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=F128
